PropertyID,PropType,taxkey,Address,CondoProject,District,nbhd,Style,Extwall,Stories,Year_Built,Rooms,FinishedSqft,Units,Bdrms,Fbath,Hbath,Lotsize,Sale_date,Sale_price
859334,Condominium,0780142000,"7964 N 107TH ST, Unit 2",ARBOR RIDGE,9,5103,Low Rise 1-3 Stories,,1,1999,5,"1,089",1,2,2,0,1,10/23/2020,"$105,000"
856424,Condominium,0780144000,"7964 N 107TH ST, Unit 4",ARBOR RIDGE,9,5103,Low Rise 1-3 Stories,,1,1999,5,"1,114",1,2,2,0,1,8/31/2020,"$107,000"
856538,Condominium,0780148000,"7968 N 107TH ST, Unit 2",ARBOR RIDGE,9,5103,Low Rise 1-3 Stories,,1,1999,5,"1,089",1,2,2,0,1,8/20/2020,"$106,000"
859927,Condominium,0780156000,"7968 N 107TH ST, Unit 10",ARBOR RIDGE,9,5103,Low Rise 1-3 Stories,,1,1999,5,"1,114",1,2,2,0,1,10/12/2020,"$113,500"
849356,Condominium,0780164000,"7972 N 107TH ST, Unit 6",ARBOR RIDGE,9,5103,Low Rise 1-3 Stories,,1,1999,5,"1,125",1,2,2,0,1,2/21/2020,"$106,000"
851945,Residential,0790094110,7926 N GRANVILLE RD,,9,0240,Duplex N/S,Aluminum/Vinyl,1,1984,10,"2,371",2,5,3,0,"9,004",5/4/2020,"$160,000"
856461,Residential,0810032000,7874 N 78TH ST,,9,0240,Cape Cod,Aluminum/Vinyl,1,1957,6,"1,334",1,4,1,0,"21,025",8/28/2020,"$127,500"
849847,Residential,0810054100,7833 N 80TH ST,,9,0240,Ranch,Aluminum/Vinyl,1,1958,5,"1,001",1,3,1,0,"27,878",2/27/2020,"$158,000"
857564,Residential,0810137000,7749-7751 N 80TH ST,,9,0240,Townhouse,Aluminum/Vinyl,2,1978,10,"2,451",2,6,2,2,"14,879",9/18/2020,"$138,000"
857557,Residential,0810138000,7743 N 80TH ST,,9,0240,Duplex N/S,Aluminum/Vinyl,2,1977,10,"1,976",2,6,2,0,"9,045",9/22/2020,"$160,000"
848694,Residential,0810140000,7733-7735 N 80TH ST,,9,0240,Townhouse,Aluminum/Vinyl,2,1979,10,"2,428",2,6,2,2,"8,100",2/4/2020,"$195,000"
855567,Residential,0810154000,7816 N 80TH ST,,9,0240,Ranch,Aluminum/Vinyl,1,1977,5,"1,456",1,3,2,0,"20,475",7/30/2020,"$180,000"
850198,Commercial,0819999120,7919 N 76TH ST,,9,6206,Strip Shopping Center,Brick,1,1985,NULL,"19,323",10,NULL,0,0,"61,855",3/13/2020,"$1,200,000"
853403,Lg Apartment,0830131000,6619-6623 W BRADLEY RD,,9,6970,AP4 (Conv Apt with 21 or more Units),,,NULL,NULL,0,24,NULL,0,0,0,6/18/2020,"$1,220,000"
851941,Lg Apartment,0830131000,6619-6623 W BRADLEY RD,,9,6970,AP4 (Conv Apt with 21 or more Units),,,NULL,NULL,0,24,NULL,0,0,0,5/14/2020,"$1,300,000"
863103,Condominium,0830172100,6071 W CALUMET RD,CHATEAU,9,5120,Condo Townhouse,,2,1970,6,"1,311",1,3,2,1,1,9/2/2020,"$80,000"
861643,Condominium,0830174100,6067 W CALUMET RD,CHATEAU,9,5120,Condo Townhouse,,2,1970,6,"1,260",1,3,2,1,1,12/9/2020,"$65,000"
854021,Condominium,0830201000,6013 W CALUMET RD,CHATEAU,9,5120,Condo Townhouse,,2,1970,6,"1,311",1,3,2,1,1,6/12/2020,"$58,000"
859806,Condominium,0830296000,6278 W PORT AV,HEATHERS PARK,9,5111,Condo Townhouse,,2,1970,4,"1,056",1,2,1,2,1,10/29/2020,"$44,100"
853436,Condominium,0830344000,6160 W PORT AV,HEATHERS PARK,9,5111,Condo Townhouse,,2,1970,4,"1,056",1,2,1,2,1,6/11/2020,"$40,000"
855155,Condominium,0830405100,6309 W PORT AV,COUNTRY VILLAS,9,5122,Condo Townhouse,,2,1970,5,"1,311",1,3,2,1,1,7/30/2020,"$49,900"
857053,Condominium,0830470000,"7861-A N 60TH ST, Unit A",JADE GARDENS,9,5125,Condo Townhouse,,2,1967,6,"1,356",1,3,2,1,1,9/11/2020,"$73,000"
849269,Condominium,0830502000,"7837-G N 60TH ST, Unit G",JADE GARDENS,9,5125,Condo Townhouse,,2,1967,6,"1,306",1,3,2,1,1,2/7/2020,"$45,000"
852975,Condominium,0830505100,"7837-D N 60TH ST, Unit D",JADE GARDENS,9,5125,Condo Townhouse,,2,1967,6,"1,335",1,3,2,1,1,5/20/2020,"$75,000"
859450,Condominium,0830540110,"7817-A N 60TH ST, Unit A",JADE GARDENS,9,5125,Condo Townhouse,,2,1967,6,"1,356",1,3,2,1,1,10/23/2020,"$55,000"
857387,Condominium,0830604000,6011 W PORT AV,CHALET,9,5124,Low Rise 1-3 Stories,,1,1972,3,729,1,1,1,0,1,9/10/2020,"$27,500"
858113,Residential,0840019000,7860 N EDGEWORTH DR,,9,0360,Ranch,Aluminum/Vinyl,1,1957,6,"1,080",1,3,1,1,"10,287",10/9/2020,"$165,000"
856320,Residential,0840034000,7870 N EDGEWORTH DR,,9,0360,Ranch,Aluminum/Vinyl,1,1957,5,"1,188",1,3,1,1,"10,480",8/20/2020,"$188,000"
862714,Residential,0840038000,7827 N FAIRWAY PL,,9,0360,Ranch,Aluminum/Vinyl,1,1960,6,"1,117",1,3,2,0,"10,000",12/30/2020,"$185,000"
852832,Residential,0840092000,7905 N HIGHVIEW DR,,9,0360,Ranch,Wood,1,1959,5,"1,100",1,3,1,0,"10,010",6/10/2020,"$159,900"
858043,Residential,0840141000,7883 N LINK PL,,9,0360,Ranch,Wood,1,1956,5,"1,100",1,3,1,0,"9,840",9/30/2020,"$169,000"
856409,Residential,0840143000,7909 N LINK PL,,9,0360,Ranch,Aluminum/Vinyl,1,1957,5,"1,016",1,3,1,0,"10,000",8/28/2020,"$185,900"
853676,Residential,0840154000,7840 N 53RD ST,,9,0360,Ranch,Wood,1,1957,5,"1,183",1,3,1,1,"10,000",6/4/2020,"$182,500"
850661,Residential,0840219000,5206 W CALUMET RD,,9,0360,Ranch,Aluminum/Vinyl,1,1957,5,"1,070",1,3,2,0,"16,110",3/30/2020,"$161,500"
857614,Residential,0840222000,7631 N EDGEWORTH DR,,9,0360,Ranch,Aluminum/Vinyl,1,1958,5,"1,176",1,3,1,1,"11,353",9/25/2020,"$161,000"
862157,Residential,0840223000,7639 N EDGEWORTH DR,,9,0360,Ranch,Aluminum/Vinyl,1,1958,5,"1,144",1,3,1,1,"10,353",9/1/2020,"$165,000"
860593,Residential,0840263000,5602 W CALUMET RD,,9,0360,Ranch,Aluminum/Vinyl,1,1957,6,"1,220",1,3,2,0,"13,344",11/20/2020,"$200,000"
858637,Residential,0840293000,5701 W FOUNTAIN AV,,9,0360,Ranch,Stone,1,1957,6,"1,435",1,3,1,1,"10,080",9/28/2020,"$185,000"
871245,Residential,1020001100,7552 N 43RD ST,,1,0380,Cape Cod,Aluminum/Vinyl,1.5,1950,5,"1,242",1,2,2,0,"6,890",10/23/2020,"$150,500"
848502,Residential,1020202000,3911 W HEMLOCK ST,,1,0380,Ranch,Stone,1,1960,5,"1,342",1,3,1,1,"11,100",1/23/2020,"$131,600"
849197,Residential,1020254000,7512 N 41ST ST,,1,0380,Ranch,Aluminum/Vinyl,1,1966,6,"1,424",1,3,1,1,"11,016",2/17/2020,"$165,000"
851707,Residential,1020551000,7305 N SUSSEX ST,,1,0380,Split Level,Aluminum/Vinyl,1,1979,6,"1,879",1,3,2,1,"7,200",4/29/2020,"$190,000"
855458,Residential,1020555000,3934 W CLINTON AV,,1,0380,Ranch,Aluminum/Vinyl,1,1979,5,"1,241",1,3,1,1,"7,560",7/31/2020,"$145,000"
860207,Residential,1020567000,7318 N SUSSEX ST,,1,0380,Ranch,Aluminum/Vinyl,1,1980,6,"1,623",1,3,1,1,"7,130",11/5/2020,"$178,000"
858857,Residential,1020576000,7379 N 38TH ST,,1,0380,Ranch,Aluminum/Vinyl,1,1981,5,"1,219",1,3,1,1,"8,710",10/12/2020,"$155,000"
861432,Residential,1020601000,4030 W CLINTON AV,,1,0380,Cape Cod,Brick,1,1954,5,"1,404",1,2,1,0,"11,778",10/9/2020,"$115,000"
860114,Residential,1029904100,7251 N 38TH ST,,1,0380,Milwaukee Bungalow,Stone,1,1936,5,"1,577",1,2,2,0,"39,639",11/5/2020,"$172,500"
848059,Lg Apartment,1029905110,7247 N 38TH ST,,1,6870,AP3 (Conventional Apt with 12-20 Units),Brick,2,1974,NULL,"16,482",14,NULL,0,0,"33,645",1/24/2020,"$840,000"
856706,Commercial,1029913110,4104 W GOOD HOPE RD,,1,6216,Ranch,Alum/Vynyl Siding,1,1938,0,"1,004",3,2,0,0,"18,844",8/13/2020,"$140,000"
855833,Residential,1029953120,4201 W CALUMET RD,,1,0380,Ranch,Brick,1,1965,6,"1,188",1,4,1,1,"6,800",8/3/2020,"$138,000"
860375,Residential,1040017000,7520 N 52ND ST,,9,0360,Ranch,Brick,1,1958,5,"1,134",1,3,2,0,"10,125",10/23/2020,"$170,000"
857449,Residential,1040060000,7557 N 52ND ST,,9,0360,Ranch,Aluminum/Vinyl,1,1957,6,"1,278",1,3,1,1,"10,270",9/18/2020,"$180,000"
851980,Residential,1040072000,5339 W CALUMET RD,,9,0360,Ranch,Brick,1,1958,6,"1,166",1,3,1,1,"12,464",5/15/2020,"$165,000"
862159,Residential,1040073000,5407 W CALUMET RD,,9,0360,Cape Cod,Aluminum/Vinyl,1,1958,7,"2,167",1,4,2,0,"12,464",8/25/2020,"$253,600"
858594,Residential,1040078000,5406 W PORTAGE AV,,9,0360,Split Level,Wood,1,1960,7,"2,130",1,3,1,1,"10,004",9/25/2020,"$188,000"
852811,Residential,1040111000,7445 N 53RD ST,,9,0360,Ranch,Aluminum/Vinyl,1,1958,6,"1,172",1,3,1,1,"7,560",6/8/2020,"$175,000"
850532,Commercial,1049984110,7424 N 60TH ST,,9,6208,Tavern,Fiber Cement/Hardiplank,1.5,1916,0,"2,273",6,2,0,0,"46,432",2/21/2020,"$165,000"
858216,Commercial,1069995211,6922 W GOOD HOPE RD,,9,6206,Ranch,Alum/Vynyl Siding,1,1949,0,"2,966",3,2,0,0,"24,060",2/26/2020,"$170,000"
858994,Commercial,1070233000,7630 W GOOD HOPE RD,,9,6440,Sit Down Restaurant,Concrete Block,1,1978,NULL,"5,388",1,NULL,0,0,0,11/2/2020,"$530,000"
853619,Commercial,1070251000,8201 W CALUMET RD,,9,6202,Warehouse Building - 1 Story,Concrete Block,1,1987,NULL,"29,040",1,NULL,0,0,"147,929",6/24/2020,"$820,000"
857421,Residential,1080130000,7429 N 89TH ST,,9,0440,Ranch,Aluminum/Vinyl,1,1972,5,"1,210",1,3,1,1,"9,184",9/18/2020,"$175,000"
857446,Residential,1080139000,7488 N 90TH ST,,9,0440,Ranch,Aluminum/Vinyl,1,1967,6,"1,461",1,3,1,1,"9,240",9/17/2020,"$185,000"
860739,Residential,1080204000,8747 W DOGWOOD ST,,9,0440,Ranch,Brick,1,1969,7,"1,546",1,3,1,1,"9,375",10/9/2020,"$220,000"
858247,Residential,1080228000,8811 W GREENWOOD TRCE,,9,0440,Ranch,Aluminum/Vinyl,1,1969,7,"1,460",1,3,1,1,"10,425",2/20/2020,"$136,000"
857424,Residential,1080245000,7524 N 89TH ST,,9,0440,Colonial,Asphalt/Other,2,1971,8,"1,852",1,4,1,1,"9,194",9/25/2020,"$235,000"
856324,Residential,1080254000,8701 W PORTAGE ST,,9,0440,Ranch,Wood,1,1971,6,"1,219",1,4,1,1,"9,249",7/30/2020,"$162,900"
863482,Residential,1080274000,8702 W PORTAGE ST,,9,0440,Ranch,Wood,1,1971,5,"1,226",1,3,1,1,"10,125",12/18/2020,"$180,000"
856128,Residential,1080347000,7412 N 87TH ST,,9,0440,Ranch,Aluminum/Vinyl,1,1975,5,"1,217",1,3,1,1,"10,125",8/13/2020,"$170,000"
857626,Residential,1080421000,8623 W HEMLOCK ST,,9,0440,Cape Cod,Brick,1,1940,7,"1,750",1,4,2,0,"11,520",9/24/2020,"$180,000"
863387,Residential,1089988000,8612 W GOOD HOPE RD,,9,0440,Cape Cod,Wood,1,1939,6,"1,176",1,3,2,0,"30,056",4/3/2020,"$176,000"
857367,Residential,1090003000,9810 W GOOD HOPE RD,,5,0440,Ranch,Brick,1,1979,6,"1,828",1,3,2,1,"12,000",9/2/2020,"$230,000"
848080,Residential,1090025000,7306 N 99TH ST,,5,0440,Ranch,Aluminum/Vinyl,1,1980,6,"1,697",1,3,2,0,"12,000",1/13/2020,"$183,600"
850911,Residential,1090031000,9721 W GREENWOOD TRCE,,5,0440,Colonial,Aluminum/Vinyl,2,1989,7,"2,437",1,3,2,1,"12,526",3/30/2020,"$300,000"
861399,Residential,1090040000,7265 N 97TH ST,,5,0440,Ranch,Wood,1,1984,6,"1,538",1,3,2,0,"13,995",11/30/2020,"$220,000"
857048,Residential,1090046000,9730 W JUNIPER CT,,5,0440,Colonial,Aluminum/Vinyl,2,1985,7,"1,857",1,3,2,1,"16,042",9/1/2020,"$255,000"
858307,Residential,1090128000,9600 W GREENWOOD TRCE,,5,0440,Colonial,Aluminum/Vinyl,2,2001,9,"2,604",1,4,2,1,"15,000",9/28/2020,"$375,000"
856265,Residential,1090148000,7300 N 95TH ST,,5,0440,Colonial,Aluminum/Vinyl,2,2010,8,"2,025",1,4,2,1,"18,232",7/22/2020,"$314,000"
855821,Residential,1090149000,7312 N 95TH ST,,5,0440,,,0,0,NULL,NULL,0,NULL,0,0,"15,746",7/29/2020,"$35,000"
858335,Residential,1090150000,7326 N 95TH ST,,5,0440,Ranch,Aluminum/Vinyl,1,2009,6,"2,050",1,4,3,0,"16,961",10/6/2020,"$320,000"
855094,Residential,1090168000,9420 W MT ZION DR,,5,0440,Colonial,Aluminum/Vinyl,2,2009,9,"2,194",1,4,2,2,"13,783",6/30/2020,"$312,500"
854941,Residential,1100003000,10521 W GREENWOOD TRCE,,5,0440,Colonial,Aluminum/Vinyl,2,1976,8,"2,108",1,4,1,1,"36,590",7/17/2020,"$245,000"
860553,Residential,1100214000,10126 W GOOD HOPE RD,,5,0440,Colonial,Wood,2,1938,7,"2,541",1,3,1,2,"38,333",10/23/2020,"$268,000"
850672,Residential,1100223000,10430 W JUNIPER ST,,5,0440,Colonial,Prem Wood,2,1986,8,"2,380",1,3,2,2,"24,394",4/3/2020,"$288,000"
857495,Residential,1100341000,10301 W GREENWOOD TRCE,,5,0440,Colonial,Masonry/Frame,2,1976,7,"2,143",1,3,2,1,"40,075",9/18/2020,"$270,000"
847813,Commercial,1110021000,11200-11270 W PARK PL,,5,6460,Office Building - Class A,Brick,12,1983,NULL,"210,744",725,NULL,0,0,0,1/9/2020,"$5,750,000"
861516,Residential,1119994100,7455 N 107TH ST,,5,0440,Ranch,Stone,1,1951,5,"1,829",1,3,2,0,"36,590",10/30/2020,"$180,000"
853267,Residential,1120013000,7372 N CASSIE AV,,5,0820,Colonial,Aluminum/Vinyl,2,2017,0,"2,479",1,4,2,1,"8,757",2/28/2020,"$375,000"
853624,Residential,1120017000,7351 N BEAU AV,,5,0820,Colonial,Aluminum/Vinyl,2,2018,0,"2,420",1,3,2,1,"8,925",6/19/2020,"$375,000"
849599,Residential,1120031000,7244 N BEAU AV,,5,0820,Colonial,Aluminum/Vinyl,2,2018,0,"2,834",1,4,2,2,"9,971",3/9/2020,"$375,000"
856766,Residential,1130007000,7022 N 124TH ST,,5,0820,Ranch,Brick,1,1965,6,"1,543",1,3,1,1,"35,284",8/24/2020,"$282,000"
856946,Residential,1140122000,11320 W GREEN TREE RD,,5,0800,Colonial,Prem Wood,2,2000,8,"2,239",1,4,2,1,"12,118",9/8/2020,"$307,000"
848797,Residential,1150022000,10301 W VERA AV,,5,0440,Ranch,Aluminum/Vinyl,1,1956,5,"1,756",1,3,2,0,"30,928",2/14/2020,"$190,000"
848144,Residential,1150025200,10310 W SPENCER PL,,5,0440,Ranch,Brick,1,1954,6,"1,595",1,3,3,0,"29,185",1/27/2020,"$280,000"
860798,Residential,1150041000,10303 W LEON TRCE,,5,0440,Ranch,Aluminum/Vinyl,1,1956,6,"1,116",1,3,1,0,"24,356",11/18/2020,"$222,000"
852619,Residential,1150074000,6721 N 99TH ST,,5,0440,Ranch,Stone,1,1956,6,"1,405",1,3,2,1,"27,878",5/27/2020,"$189,000"
851522,Residential,1159986120,10533 W GOOD HOPE RD,,5,0440,Colonial,Aluminum/Vinyl,2,1976,8,"2,261",1,4,2,1,"35,719",4/10/2020,"$209,000"
861880,Residential,1159995100,10000 W VERA AV,,5,0440,Ranch,Stone,1,1954,7,"2,297",1,3,2,0,"24,829",12/22/2020,"$252,000"
849267,Residential,1160055000,6951 N PARK MANOR DR,,5,0440,Ranch,Aluminum/Vinyl,1,1974,6,"1,662",1,3,2,0,"13,300",2/20/2020,"$176,000"
856839,Residential,1160061000,9700 W MARCELLE AV,,5,0440,Ranch,Wood,1,1964,6,"1,637",1,3,1,1,"12,000",8/28/2020,"$247,000"
859551,Residential,1160062000,9712 W MARCELLE AV,,5,0440,Ranch,Aluminum/Vinyl,1,1964,7,"1,724",1,3,2,1,"12,000",11/3/2020,"$279,900"
850589,Residential,1160086000,6923 N 98TH ST,,5,0440,Ranch,Masonry/Frame,1,1963,7,"1,802",1,3,1,1,"12,600",3/31/2020,"$214,000"
859026,Residential,1160088000,6901 N 98TH ST,,5,0440,Ranch,Aluminum/Vinyl,1,1968,7,"1,930",1,3,2,0,"12,600",10/21/2020,"$241,000"
862296,Residential,1160123000,7051 N 97TH ST,,5,0440,Ranch,Brick,1,1963,7,"1,625",1,3,2,1,"12,000",12/1/2020,"$279,900"
861094,Residential,1160182000,9505 W ORINDA CT,,5,0440,Ranch,Wood,1,1962,8,"1,862",1,4,2,0,"12,376",10/9/2020,"$229,900"
861807,Residential,1170026000,6821 N TACOMA ST,,9,0480,Ranch,Brick,1,1965,5,"1,280",1,3,1,1,"9,240",11/25/2020,"$165,000"
859305,Residential,1170042111,8733 W CHEYENNE ST,,9,0480,Ranch,Asphalt/Other,1,1965,5,"1,219",1,3,1,1,"9,000",9/23/2020,"$160,000"
861178,Residential,1170086110,8700 W CHEYENNE ST,,9,0480,Ranch,Aluminum/Vinyl,1,1965,6,"1,333",1,4,1,1,"11,250",11/16/2020,"$166,800"
859065,Residential,1170106000,8729 W SPOKANE ST,,9,0480,Ranch,Asphalt/Other,1,1966,6,"1,420",1,3,1,1,"10,064",10/20/2020,"$185,000"
860975,Residential,1170119000,8566 W CHEYENNE ST,,9,0480,Ranch,Aluminum/Vinyl,1,1968,6,"1,363",1,3,1,1,"9,536",11/13/2020,"$180,000"
849410,Residential,1170160000,8425 W CHEYENNE ST,,9,0480,Ranch,Aluminum/Vinyl,1,1967,6,"1,422",1,3,1,1,"9,061",1/22/2020,"$170,000"
856332,Residential,1170186000,6947 N 84TH ST,,9,0480,Colonial,Asphalt/Other,2,1968,7,"1,636",1,4,1,1,"9,675",8/25/2020,"$181,000"
852528,Residential,1170192000,8526 W CHEYENNE ST,,9,0480,Ranch,Asphalt/Other,1,1964,5,"1,227",1,3,1,1,"11,400",5/28/2020,"$164,000"
863577,Residential,1170255000,8711 W HUSTIS ST,,9,0480,Colonial,Asphalt/Other,2,1968,7,"1,636",1,4,1,1,"9,120",8/31/2020,"$215,000"
859743,Residential,1170292000,8720 W HUSTIS ST,,9,0480,Ranch,Asphalt/Other,1,1968,5,"1,227",1,3,1,1,"9,000",10/26/2020,"$158,000"
859284,Residential,1170331000,8800 W HELENA ST,,9,0480,Ranch,Aluminum/Vinyl,1,1968,6,"1,556",1,3,1,1,"10,320",7/10/2020,"$190,000"
852369,Residential,1170333000,8822 W HELENA ST,,9,0480,Ranch,Asphalt/Other,1,1973,6,"1,200",1,4,1,1,"10,950",4/29/2020,"$165,000"
859327,Residential,1170367000,6936 N 89TH ST,,9,0480,Ranch,Asphalt/Other,1,1970,6,"1,622",1,3,1,1,"8,639",10/19/2020,"$207,000"
854726,Residential,1170427000,6957 N 89TH ST,,9,0480,Ranch,Aluminum/Vinyl,1,1969,5,"1,227",1,3,1,1,"11,302",7/20/2020,"$190,000"
860144,Residential,1170504000,8920 W HUSTIS ST,,9,0480,Ranch,Aluminum/Vinyl,1,1981,6,"1,320",1,3,1,1,"9,000",10/21/2020,"$206,000"
852217,Residential,1170528000,6936 N 90TH ST,,9,0480,Bi-Level,Aluminum/Vinyl,1,1980,7,"1,691",1,4,2,0,"8,346",5/20/2020,"$181,900"
852210,Residential,1180002000,8411 W CHEYENNE ST,,9,0480,Ranch,Aluminum/Vinyl,1,1971,7,"1,613",1,3,1,1,"10,365",5/11/2020,"$176,500"
863503,Residential,1180044000,8154 W BEECHWOOD AV,,9,0480,Ranch,Aluminum/Vinyl,1,1971,6,"1,087",1,4,1,1,"7,596",11/4/2020,"$110,000"
857399,Residential,1180053000,7933 W DENVER AV,,9,0480,Ranch,Aluminum/Vinyl,1,1971,6,"1,111",1,4,1,1,"7,620",9/17/2020,"$155,000"
852661,Residential,1180066000,7721 W DENVER AV,,9,0480,Ranch,Aluminum/Vinyl,1,1971,6,"1,111",1,4,1,1,"7,560",5/29/2020,"$145,000"
862127,Residential,1180074000,7802 W BEECHWOOD AV,,9,0480,Ranch,Aluminum/Vinyl,1,1969,6,"1,451",1,3,1,1,"7,620",11/3/2020,"$180,000"
850978,Residential,1180086000,6800 N 80TH ST,,9,0480,Colonial,Aluminum/Vinyl,2,1971,6,"1,254",1,4,1,1,"7,554",3/25/2020,"$149,900"
851480,Residential,1180089000,6828 N 80TH ST,,9,0480,Ranch,Aluminum/Vinyl,1,1972,6,"1,108",1,3,1,1,"7,638",4/24/2020,"$129,000"
858251,Residential,1180100000,7737 W BEECHWOOD AV,,9,0480,Ranch,Aluminum/Vinyl,1,1968,7,"1,418",1,3,1,1,"7,800",9/23/2020,"$189,900"
856157,Residential,1180109000,7734 W GREEN TREE RD,,9,0480,Colonial,Aluminum/Vinyl,2,1971,5,"1,325",1,3,1,1,"7,800",8/20/2020,"$149,900"
855212,Residential,1180121000,8141 W BEECHWOOD AV,,9,0480,Colonial,Aluminum/Vinyl,2,1969,7,"1,568",1,4,1,1,"7,848",7/31/2020,"$185,000"
854526,Residential,1180188000,6938 N 78TH CT,,9,0480,Ranch,Asphalt/Other,1,1977,6,"1,468",1,3,1,1,"7,200",7/13/2020,"$123,000"
858116,Residential,1180199000,6932-6934 N 77TH CT,,9,0480,Duplex N/S,Aluminum/Vinyl,1,1975,10,"2,339",2,6,2,0,"7,168",10/27/2020,"$137,500"
860052,Residential,1180208000,6911 N 78TH ST,,9,0480,Colonial,Asphalt/Other,2,1974,5,"1,214",1,3,2,0,"7,200",11/6/2020,"$175,000"
850669,Lg Apartment,1180263000,6925 N 76TH ST,,9,6620,AP1 (Conventional Apt with 4-6 Units),Brick,2,1979,NULL,"5,804",6,NULL,0,0,"12,800",3/31/2020,"$305,000"
861091,Commercial,1199996222,6800 N 76TH ST,,9,6449,Nursing Home,Brick,1,1962,NULL,"83,160",144,NULL,0,0,0,11/18/2020,"$800,000"
848343,Residential,1200026000,6209 W SPOKANE ST,,9,0520,Ranch,Asphalt/Other,1,1962,8,"1,558",1,5,1,1,"7,398",1/27/2020,"$150,000"
853315,Residential,1200065000,6100 W HUSTIS ST,,9,0520,Ranch,Asphalt/Other,1,1964,6,"1,233",1,3,1,2,"8,160",6/18/2020,"$150,000"
858827,Residential,1200067000,6116 W HUSTIS ST,,9,0520,Ranch,Aluminum/Vinyl,1,1963,5,"1,006",1,3,1,1,"7,344",9/8/2020,"$145,000"
857381,Residential,1200084000,6430 W HUSTIS ST,,9,0520,Ranch,Aluminum/Vinyl,1,1966,5,"1,006",1,3,1,1,"7,208",9/8/2020,"$141,000"
853695,Residential,1200105000,6927 N 64TH ST,,9,0520,Ranch,Aluminum/Vinyl,1,1963,6,"1,234",1,3,1,1,"8,568",6/23/2020,"$135,000"
849722,Residential,1200233000,6427 W BOEHLKE AV,,9,0520,Ranch,Aluminum/Vinyl,1,1965,6,"1,227",1,3,1,1,"8,410",3/13/2020,"$129,000"
853060,Residential,1200249000,6130 W BOEHLKE AV,,9,0520,Ranch,Aluminum/Vinyl,1,1964,6,"1,260",1,3,1,2,"8,640",6/10/2020,"$135,000"
860887,Residential,1200257000,6306 W BOEHLKE AV,,9,0520,Colonial,Asphalt/Other,2,1964,7,"1,607",1,4,1,1,"8,640",11/26/2020,"$142,000"
854449,Condominium,1210120100,6980-D N RAINTREE CT,RAINTREE,9,5130,Low Rise 1-3 Stories,,1,1974,3,770,1,1,1,0,1,6/25/2020,"$52,000"
861682,Condominium,1210126000,6976-B N RAINTREE CT,RAINTREE,9,5130,Low Rise 1-3 Stories,,2,1974,4,954,1,2,1,1,1,12/8/2020,"$52,000"
864673,Condominium,1210127100,6976-C N RAINTREE CT,RAINTREE,9,5130,Low Rise 1-3 Stories,,2,1974,4,"1,054",1,2,1,1,1,12/31/2020,"$72,000"
861741,Condominium,1210588000,7006 N LINCOLNSHIRE CR,LINCOLNSHIRE CIRCLE,9,5135,Low Rise 1-3 Stories,,1,1992,5,"1,294",1,2,2,0,1,12/22/2020,"$115,000"
858185,Condominium,1210600000,7020 N LINCOLNSHIRE CR,LINCOLNSHIRE CIRCLE,9,5135,Low Rise 1-3 Stories,,1,1992,5,"1,294",1,2,2,0,1,11/13/2020,"$117,000"
851898,Residential,1220003000,6880 N 45TH ST,,9,0560,Ranch,Aluminum/Vinyl,1,1961,5,"1,041",1,3,1,1,"8,880",5/11/2020,"$137,000"
863231,Residential,1220409000,4600 W ROCHELLE AV,,9,0600,Ranch,Aluminum/Vinyl,1,1962,5,"1,184",1,3,1,1,"7,227",1/15/2020,"$129,900"
848484,Residential,1220501000,7165 N 48TH ST,,9,0600,Ranch,Aluminum/Vinyl,1,1964,5,"1,161",1,3,1,1,"7,200",2/4/2020,"$125,000"
861987,Residential,1220507000,4745 W KILEY AV,,9,0600,Ranch,Aluminum/Vinyl,1,1965,5,"1,171",1,3,2,0,"7,872",12/18/2020,"$170,000"
856413,Residential,1220521000,7055 N 44TH ST,,9,0600,Ranch,Asphalt/Other,1,1971,6,"1,159",1,4,1,1,"9,028",8/25/2020,"$165,100"
853316,Residential,1220621000,4466 W ROCHELLE AV,,9,0600,Ranch,Asphalt/Other,1,1979,5,910,1,3,1,1,"10,097",6/16/2020,"$161,900"
852559,Residential,1220651000,7024 N 45TH ST,,9,0600,Colonial,Aluminum/Vinyl,2,2003,0,"2,457",1,3,2,1,"7,564",5/28/2020,"$290,000"
862458,Commercial,1229876110,7155 N 43RD ST,,9,6216,Day Care Center,Concrete Block,1,1988,NULL,"7,112",1,NULL,0,0,"16,425",12/30/2020,"$365,000"
856714,Residential,1229959110,6868 N 46TH ST,,9,0560,Cape Cod,Aluminum/Vinyl,1,1940,6,"1,140",1,2,1,0,"9,028",8/21/2020,"$116,000"
853943,Residential,1229967141,7073 N 45TH ST,,9,0600,Ranch,Aluminum/Vinyl,1,1992,5,"1,232",1,3,1,1,"9,150",9/4/2020,"$165,000"
860116,Residential,1230006100,4127-4129 W KILEY AV,,1,0600,Duplex N/S,Aluminum/Vinyl,2,1960,10,"1,970",2,6,2,0,"5,175",11/16/2020,"$116,288"
850710,Residential,1230210000,3828 W ROCHELLE AV,,1,0600,Ranch,Aluminum/Vinyl,1,1960,5,988,1,3,2,0,"6,450",3/20/2020,"$140,500"
861315,Residential,1230222000,3814 W KILEY AV,,1,0600,Ranch,Aluminum/Vinyl,1,1965,6,"1,209",1,3,1,1,"6,000",11/16/2020,"$155,000"
