input_model,input_column,tags,output_model,output_columns
model.hubspot_source.stg_hubspot__email_event_print_tmp,_fivetran_synced,"{""Cleaning"":""The column is cast as TIMESTAMP in both the macro and fields CTEs.""}",model.hubspot_source.stg_hubspot__email_event_print,"{""_fivetran_synced"":""Directly mapped after being cast.""}"
model.hubspot_source.stg_hubspot__email_event_print_tmp,browser,"{""Direct"":""The column is directly copied without any transformation.""}",model.hubspot_source.stg_hubspot__email_event_print,"{""browser"":""Directly copied to the output.""}"
model.hubspot_source.stg_hubspot__email_event_print_tmp,ip_address,"{""Direct"":""The column is directly copied without any transformation.""}",model.hubspot_source.stg_hubspot__email_event_print,"{""ip_address"":""Directly copied to the output.""}"
model.hubspot_source.stg_hubspot__email_event_print_tmp,location,"{""Cleaning"":""The column is renamed to 'geo_location' in the fields CTE.""}",model.hubspot_source.stg_hubspot__email_event_print,"{""geo_location"":""Directly mapped after being renamed.""}"
model.hubspot_source.stg_hubspot__email_event_print_tmp,user_agent,"{""Direct"":""The column is directly copied without any transformation.""}",model.hubspot_source.stg_hubspot__email_event_print,"{""user_agent"":""Directly copied to the output.""}"
model.hubspot_source.stg_hubspot__property_tmp,_fivetran_id,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.hubspot_source.stg_hubspot__property,"{""_fivetran_id"":""Directly copied after casting to TEXT""}"
model.hubspot_source.stg_hubspot__property_tmp,_fivetran_synced,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TIMESTAMP data type""}",model.hubspot_source.stg_hubspot__property,"{""_fivetran_synced"":""Directly copied after casting to TIMESTAMP""}"
model.hubspot_source.stg_hubspot__property_tmp,calculated,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to BOOLEAN data type""}",model.hubspot_source.stg_hubspot__property,"{""calculated"":""Directly copied after casting to BOOLEAN""}"
model.hubspot_source.stg_hubspot__property_tmp,created_at,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TIMESTAMP data type""}",model.hubspot_source.stg_hubspot__property,"{""created_at"":""Directly copied after casting to TIMESTAMP""}"
model.hubspot_source.stg_hubspot__property_tmp,description,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.hubspot_source.stg_hubspot__property,"{""description"":""Directly copied after casting to TEXT""}"
model.hubspot_source.stg_hubspot__property_tmp,field_type,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.hubspot_source.stg_hubspot__property,"{""field_type"":""Directly copied after casting to TEXT""}"
model.hubspot_source.stg_hubspot__property_tmp,group_name,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.hubspot_source.stg_hubspot__property,"{""group_name"":""Directly copied after casting to TEXT""}"
model.hubspot_source.stg_hubspot__property_tmp,hubspot_defined,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to BOOLEAN data type""}",model.hubspot_source.stg_hubspot__property,"{""hubspot_defined"":""Directly copied after casting to BOOLEAN""}"
model.hubspot_source.stg_hubspot__property_tmp,hubspot_object,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.hubspot_source.stg_hubspot__property,"{""hubspot_object"":""Directly copied after casting to TEXT""}"
model.hubspot_source.stg_hubspot__property_tmp,label,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.hubspot_source.stg_hubspot__property,"{""property_label"":""Renamed and directly copied after casting to TEXT""}"
model.hubspot_source.stg_hubspot__property_tmp,name,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is renamed to 'property_name'""}",model.hubspot_source.stg_hubspot__property,"{""property_name"":""Directly copied and renamed""}"
model.hubspot_source.stg_hubspot__property_tmp,type,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is renamed to 'property_type'""}",model.hubspot_source.stg_hubspot__property,"{""property_type"":""Directly copied and renamed""}"
model.hubspot_source.stg_hubspot__property_tmp,updated_at,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot_source.stg_hubspot__property,"{""updated_at"":""Directly copied""}"
model.hubspot.int_hubspot__contact_merge_adjust,contact_id,"{""Direct"":""The column is directly copied without any transformation"",""Integration"":""The column is used in the final SELECT statement""}",model.hubspot.hubspot__email_event_forward,"{""contact_id"":""Directly copied to the output""}"
model.hubspot.int_hubspot__contact_merge_adjust,is_contact_deleted,"{""Cleaning"":""The column is cleaned by using COALESCE to handle NULL values"",""Integration"":""The column is used in the final SELECT statement""}",model.hubspot.hubspot__email_event_forward,"{""is_contact_deleted"":""Cleaned and mapped to the output""}"
model.hubspot.int_hubspot__contact_merge_adjust,email,"{""Integration"":""The column is used as the key to join with events_joined.recipient_email_address""}",model.hubspot.hubspot__email_event_forward,
model.hubspot.int_hubspot__contact_merge_adjust,_fivetran_synced,"{""Direct"":""This column is directly copied from the input table to the output without any transformation."",""Integration"":""The column is implicitly used in the LEFT JOIN operation between the events_joined CTE and the contacts table.""}",model.hubspot.hubspot__email_event_forward,"{""_fivetran_synced"":""This column is directly mapped to the '_fivetran_synced' column in the output.""}"
model.hubspot_source.stg_hubspot__email_event,_fivetran_synced,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_forward,"{""_fivetran_synced"":""Directly copied""}"
model.hubspot_source.stg_hubspot__email_event,created_timestamp,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_forward,"{""created_timestamp"":""Directly copied""}"
model.hubspot_source.stg_hubspot__email_event,email_campaign_id,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_forward,"{""email_campaign_id"":""Directly copied""}"
model.hubspot_source.stg_hubspot__email_event,event_id,"{""Integration"":""This column is used as the key to join with the base table""}",model.hubspot.hubspot__email_event_forward,"{""event_id"":""Directly copied from the base table""}"
model.hubspot_source.stg_hubspot__email_event,recipient_email_address,"{""Direct"":""The column is directly copied without any transformation"",""Integration"":""The column is used as a key to join with the contacts table""}",model.hubspot.hubspot__email_event_forward,"{""recipient_email_address"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event,sent_timestamp,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_forward,"{""email_send_timestamp"":""Directly copied to the output and renamed""}"
model.hubspot_source.stg_hubspot__email_event,sent_by_event_id,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_forward,"{""email_send_id"":""Directly copied to the output and renamed""}"
model.hubspot_source.stg_hubspot__email_event_forward,_fivetran_synced,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_forward,"{""_fivetran_synced"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event_forward,browser,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_forward,"{""browser"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event_forward,event_id,"{""Direct"":""This column is directly copied without any transformation"",""Integration"":""This column is used as the key to join with the events table""}",model.hubspot.hubspot__email_event_forward,"{""event_id"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event_forward,geo_location,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_forward,"{""geo_location"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event_forward,ip_address,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_forward,"{""ip_address"":""Directly copied to the output""}"
model.hubspot_source.stg_hubspot__email_event_forward,user_agent,"{""Direct"":""This column is directly copied without any transformation""}",model.hubspot.hubspot__email_event_forward,"{""user_agent"":""Directly copied to the output""}"
model.hubspot.hubspot__email_sends,contact_id,"{""Integration"":""Used to join the email_sends table with the contact_list_member table""}",model.hubspot.int_hubspot__email_metrics__by_contact_list,
model.hubspot.hubspot__email_sends,bounces,"{""Aggregation"":""Likely aggregated to calculate total_bounces and total_unique_bounces""}",model.hubspot.int_hubspot__email_metrics__by_contact_list,"{""total_bounces"":""Summed for each contact_list_id"",""total_unique_bounces"":""Counted distinct for each contact_list_id""}"
model.hubspot.hubspot__email_sends,clicks,"{""Aggregation"":""Likely aggregated to calculate total_clicks and total_unique_clicks""}",model.hubspot.int_hubspot__email_metrics__by_contact_list,"{""total_clicks"":""Summed for each contact_list_id"",""total_unique_clicks"":""Counted distinct for each contact_list_id""}"
model.hubspot.hubspot__email_sends,deferrals,"{""Aggregation"":""Likely aggregated to calculate total_deferrals and total_unique_deferrals""}",model.hubspot.int_hubspot__email_metrics__by_contact_list,"{""total_deferrals"":""Summed for each contact_list_id"",""total_unique_deferrals"":""Counted distinct for each contact_list_id""}"
model.hubspot.hubspot__email_sends,deliveries,"{""Aggregation"":""Likely aggregated to calculate total_deliveries and total_unique_deliveries""}",model.hubspot.int_hubspot__email_metrics__by_contact_list,"{""total_deliveries"":""Summed for each contact_list_id"",""total_unique_deliveries"":""Counted distinct for each contact_list_id""}"
model.hubspot.hubspot__email_sends,drops,"{""Aggregation"":""Likely aggregated to calculate total_drops and total_unique_drops""}",model.hubspot.int_hubspot__email_metrics__by_contact_list,"{""total_drops"":""Summed for each contact_list_id"",""total_unique_drops"":""Counted distinct for each contact_list_id""}"
