input_model,input_column,tags,output_model,output_columns
model.sap_source.stg_sap__faglflext_tmp,OSL11,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast as DECIMAL(28, 6)""}",model.sap_source.stg_sap__faglflext,"{""osl11"":""Directly mapped after casting""}"
model.sap_source.stg_sap__faglflext_tmp,OSL12,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast as DECIMAL(28, 6)""}",model.sap_source.stg_sap__faglflext,"{""osl12"":""Directly mapped after casting""}"
model.sap_source.stg_sap__faglflext_tmp,OSL13,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast as DECIMAL(28, 6)""}",model.sap_source.stg_sap__faglflext,"{""osl13"":""Directly mapped after casting""}"
model.sap_source.stg_sap__faglflext_tmp,OSL14,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast as DECIMAL(28, 6)""}",model.sap_source.stg_sap__faglflext,"{""osl14"":""Directly mapped after casting""}"
model.sap_source.stg_sap__faglflext_tmp,OSL15,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast as DECIMAL(28, 6)""}",model.sap_source.stg_sap__faglflext,"{""osl15"":""Directly mapped after casting""}"
model.sap_source.stg_sap__faglflext_tmp,OSL16,"{""Direct"":""This column is directly copied without any transformation"",""Cleaning"":""The column is cast as DECIMAL(28, 6)""}",model.sap_source.stg_sap__faglflext,"{""osl16"":""Directly mapped after casting""}"
model.sap_source.stg_sap__faglflext_tmp,TIMESTAMP,"{""Cleaning"":""The column is cast as DECIMAL(28, 6) and renamed""}",model.sap_source.stg_sap__faglflext,"{""faglflext_timestamp"":""Directly mapped after casting""}"
model.sap_source.stg_sap__pa0000_tmp,BEGDA,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__pa0000,"{""begda"":""Directly copied after casting to TEXT""}"
model.sap_source.stg_sap__pa0000_tmp,ENDDA,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__pa0000,"{""endda"":""Directly copied after casting to TEXT""}"
model.sap_source.stg_sap__pa0000_tmp,MANDT,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__pa0000,"{""mandt"":""Directly copied after casting to TEXT""}"
model.sap_source.stg_sap__pa0000_tmp,OBJPS,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__pa0000,"{""objps"":""Directly copied after casting to TEXT""}"
model.sap_source.stg_sap__pa0000_tmp,PERNR,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__pa0000,"{""pernr"":""Directly copied after casting to TEXT""}"
model.sap_source.stg_sap__pa0000_tmp,SEQNR,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__pa0000,"{""seqnr"":""Directly copied after casting to TEXT""}"
model.sap_source.stg_sap__pa0000_tmp,SPRPS,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__pa0000,"{""sprps"":""Directly copied after casting to TEXT""}"
model.sap_source.stg_sap__pa0000_tmp,SUBTY,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__pa0000,"{""subty"":""Directly copied after casting to TEXT""}"
model.sap_source.stg_sap__pa0000_tmp,AEDTM,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__pa0000,"{""aedtm"":""Directly copied after casting to TEXT""}"
model.sap_source.stg_sap__pa0000_tmp,UNAME,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__pa0000,"{""uname"":""Directly copied after casting to TEXT""}"
model.sap_source.stg_sap__pa0000_tmp,HISTO,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__pa0000,"{""histo"":""Directly copied to this output column""}"
model.sap_source.stg_sap__pa0000_tmp,ITXEX,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__pa0000,"{""itxex"":""Directly copied to this output column""}"
model.sap_source.stg_sap__pa0000_tmp,REFEX,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__pa0000,"{""refex"":""Directly copied to this output column""}"
model.sap_source.stg_sap__pa0000_tmp,ORDEX,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__pa0000,"{""ordex"":""Directly copied to this output column""}"
model.sap_source.stg_sap__pa0000_tmp,ITBLD,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__pa0000,"{""itbld"":""Directly copied to this output column""}"
model.sap_source.stg_sap__pa0000_tmp,PREAS,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__pa0000,"{""preas"":""Directly copied to this output column""}"
model.sap_source.stg_sap__pa0000_tmp,FLAG1,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__pa0000,"{""flag1"":""Directly copied to this output column""}"
model.sap_source.stg_sap__pa0000_tmp,FLAG2,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__pa0000,"{""flag2"":""Directly copied to this output column""}"
model.sap_source.stg_sap__pa0000_tmp,FLAG3,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__pa0000,"{""flag3"":""Directly copied to this output column""}"
model.sap_source.stg_sap__pa0000_tmp,FLAG4,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__pa0000,"{""flag4"":""Directly copied to this output column""}"
model.sap_source.stg_sap__pa0000_tmp,RESE1,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__pa0000,"{""rese1"":""Directly mapped after casting""}"
model.sap_source.stg_sap__pa0000_tmp,RESE2,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__pa0000,"{""rese2"":""Directly mapped after casting""}"
model.sap_source.stg_sap__pa0000_tmp,GRPVL,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__pa0000,"{""grpvl"":""Directly mapped after casting""}"
model.sap_source.stg_sap__pa0000_tmp,MASSN,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__pa0000,"{""massn"":""Directly mapped after casting""}"
model.sap_source.stg_sap__pa0000_tmp,MASSG,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__pa0000,"{""massg"":""Directly mapped after casting""}"
model.sap_source.stg_sap__pa0000_tmp,STAT1,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__pa0000,"{""stat1"":""Directly mapped after casting""}"
model.sap_source.stg_sap__pa0000_tmp,STAT2,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__pa0000,"{""stat2"":""Directly mapped after casting""}"
model.sap_source.stg_sap__pa0000_tmp,STAT3,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__pa0000,"{""stat3"":""Directly mapped after casting""}"
model.sap_source.stg_sap__pa0007_tmp,BEGDA,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0007,"{""begda"":""Directly copied and cast to TEXT""}"
model.sap_source.stg_sap__pa0007_tmp,ENDDA,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0007,"{""endda"":""Directly copied and cast to TEXT""}"
model.sap_source.stg_sap__pa0007_tmp,MANDT,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0007,"{""mandt"":""Directly copied and cast to TEXT""}"
model.sap_source.stg_sap__pa0007_tmp,OBJPS,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0007,"{""objps"":""Directly copied and cast to TEXT""}"
model.sap_source.stg_sap__pa0007_tmp,PERNR,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0007,"{""pernr"":""Directly copied and cast to TEXT""}"
model.sap_source.stg_sap__pa0007_tmp,SEQNR,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0007,"{""seqnr"":""Directly copied and cast to TEXT""}"
model.sap_source.stg_sap__pa0007_tmp,SPRPS,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0007,"{""sprps"":""Directly copied and cast to TEXT""}"
model.sap_source.stg_sap__pa0007_tmp,SUBTY,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0007,"{""subty"":""Directly copied and cast to TEXT""}"
model.sap_source.stg_sap__pa0007_tmp,AEDTM,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0007,"{""aedtm"":""Directly copied and cast to TEXT""}"
model.sap_source.stg_sap__pa0007_tmp,UNAME,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0007,"{""uname"":""Directly copied and cast to TEXT""}"
model.sap_source.stg_sap__pa0007_tmp,HISTO,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0007,"{""histo"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0007_tmp,ITXEX,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0007,"{""itxex"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0007_tmp,REFEX,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0007,"{""refex"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0007_tmp,ORDEX,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0007,"{""ordex"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0007_tmp,ITBLD,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0007,"{""itbld"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0007_tmp,PREAS,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0007,"{""preas"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0007_tmp,FLAG1,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0007,"{""flag1"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0007_tmp,FLAG2,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0007,"{""flag2"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0007_tmp,FLAG3,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0007,"{""flag3"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0007_tmp,FLAG4,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0007,"{""flag4"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0007_tmp,RESE1,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0007,"{""rese1"":""Directly copied and cast to TEXT""}"
model.sap_source.stg_sap__pa0007_tmp,RESE2,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0007,"{""rese2"":""Directly copied and cast to TEXT""}"
model.sap_source.stg_sap__pa0007_tmp,GRPVL,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0007,"{""grpvl"":""Directly copied and cast to TEXT""}"
model.sap_source.stg_sap__pa0007_tmp,SCHKZ,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0007,"{""schkz"":""Directly copied and cast to TEXT""}"
model.sap_source.stg_sap__pa0007_tmp,ZTERF,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to TEXT data type""}",model.sap_source.stg_sap__pa0007,"{""zterf"":""Directly copied and cast to TEXT""}"
model.sap_source.stg_sap__pa0007_tmp,EMPCT,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast to DECIMAL(28, 6) data type""}",model.sap_source.stg_sap__pa0007,"{""empct"":""Directly copied and cast to DECIMAL(28, 6)""}"
